product_id,product_name,category,material,brand,price_usd,rating,reviews_count,sustainability_label,is_eco_material,is_toxic_material,is_biodegradable,is_recyclable,is_reusable,is_plastic_free,is_organic,is_recycled_material,eco_score,is_sustainable
P004296,Plastic Produce Bag,Kitchen & Dining,Ldpe Plastic,Generic,0.05,4.1,26359,,1,0,1,0,0,0,0,0,25,1
P004297,Disposable Surgical Mask,Healthcare & Wellness,"Polypropylene, Polyethylene",3M,0.46,4.9,25418,,0,1,0,0,0,0,0,0,0,0
P004298,Plastic Storage Jar,Kitchen & Dining,Polypropylene,Rubbermaid,7.39,3.3,3324,,0,1,0,0,0,0,0,0,0,0
P004299,Virgin Paper Notebook,Office & Stationery,"Virgin Paper, Plastic Spiral",Mead,4.86,3.3,24515,,1,0,1,1,0,0,0,0,45,1
P004300,Recycled Sticky Notes,Office & Stationery,"Recycled Paper, Acrylic Adhesive",Post-It,5.5,4.6,7419,Fsc Certified,1,0,1,1,0,0,0,1,65,1
P004301,Mouthwash Plastic Bottle,Personal Care,"Water, Alcohol, Plastic",Listerine,4.8,3.5,31875,,1,0,1,0,0,0,0,0,25,1
P004302,Organic Compost Fertilizer,Garden & Outdoors,"Compost, Worm Castings",Dr. Earth,20.95,4.1,35493,Omri Listed,0,0,0,1,0,0,0,0,28,1
P004303,Reusable Mesh Bag,Food & Beverage,Organic Cotton Mesh,Alchemy Goods,9.2,4.7,23410,Gots,1,0,1,0,1,1,1,0,85,1
P004304,Cotton Polyester Blend T-Shirt,Fashion & Clothing,"60% Cotton, 40% Polyester",Gap,19.58,3.6,17153,,1,1,1,0,1,1,0,0,30,1
P004305,Cardboard Juice Box,Food & Beverage,"Cardboard, Thin Plastic Lining",Honest Kids,5.02,4.1,33593,Fsc Certified,1,0,1,1,0,0,0,0,55,1
P004306,Single-Use Water Bottle,Food & Beverage,Pet Plastic,Dasani,1.53,3.3,30674,,1,0,1,0,0,0,0,0,25,1
P004307,Natural Deodorant Stick,Personal Care,"Beeswax, Coconut Oil",Schmidt'S,10.32,4.9,19674,Leaping Bunny,1,0,1,0,0,1,0,0,48,1
P004308,Cast Iron Pan,Kitchen & Dining,Cast Iron,Lodge,33.13,4.3,17164,,1,0,0,1,1,1,0,0,55,1
P004309,Plastic Hot Water Bottle,Healthcare & Wellness,Pvc Plastic,Medline,10.27,3.3,18660,,1,1,1,0,0,0,0,0,0,0
P004310,Paper Straw,Kitchen & Dining,"Paper, Food-Safe Coating",Aardvark,4.09,4.0,24851,Fsc Certified,1,0,1,1,0,0,0,0,55,1
P004311,Glass Pasta Jar,Food & Beverage,"Glass, Metal Lid",Rustichella,9.74,3.7,26001,,1,0,0,1,1,1,0,0,55,1
P004312,Stainless Steel Dog Bowl,Pet Care,18/8 Stainless Steel,Loving Pets,14.34,4.3,35080,,1,0,0,1,1,1,0,0,55,1
P004313,Recycled Plastic Keyboard,Electronics & Energy,Post-Consumer Recycled Plastic,Hp,45.92,4.3,44833,Grs Certified,1,0,1,1,0,0,0,1,65,1
P004314,Plastic Trash Bag,Kitchen & Dining,Hdpe Plastic,Glad,7.95,3.0,28459,,1,0,1,0,0,0,0,0,25,1
P004315,Plastic Perfume Bottle,Personal Care,"Synthetic Fragrance, Plastic",Axe,13.66,4.3,10751,,1,1,1,0,0,0,0,0,0,0
P004316,Reusable Coffee Filter,Kitchen & Dining,Organic Cotton,Coffeesock,8.03,3.4,20680,Gots,1,0,1,0,1,1,1,0,85,1
P004317,Eco Kettle,Electronics & Energy,"Stainless Steel, Bpa-Free Plastic",Breville,45.26,4.0,38943,Energy Star,1,1,1,1,1,1,0,0,60,1
P004318,Deodorant Crystal,Personal Care,Potassium Alum,Thai Crystal,7.34,4.1,9582,Cosmos Natural,0,0,0,0,0,0,0,0,8,1
P004319,Wool Coat,Fashion & Clothing,"80% Wool, 20% Nylon",Everlane,257.95,3.5,44824,Rws Certified,1,1,1,0,1,1,0,0,30,1
P004320,Organic Pet Shampoo Bar,Pet Care,"Organic Coconut Oil, Oatmeal",4-Legger,12.69,3.5,17475,Usda Organic,1,0,1,0,0,0,1,0,50,1
P004321,Aluminum Foil,Kitchen & Dining,Aluminum,Reynolds,6.37,4.9,35502,,1,0,0,1,1,0,0,0,40,1
P004322,Plastic Pencil Case,Office & Stationery,Pvc Plastic,Zipit,8.69,3.9,19929,,1,1,1,0,0,0,0,0,0,0
P004323,Compostable Coffee Bag,Food & Beverage,"Kraft Paper, Pla Lining",Counter Culture,15.49,4.1,47106,Bpi Certified,1,0,1,1,0,0,0,0,55,1
P004324,Pu Leather Belt,Fashion & Clothing,"Pu Leather, Plastic",H&M,22.36,4.3,18391,,1,0,1,0,0,0,0,0,25,1
P004325,Plastic Cutlery,Kitchen & Dining,Polystyrene Plastic,Generic,3.19,4.8,25418,,1,1,1,0,0,0,0,0,0,0
P004326,Compostable Diaper,Baby & Kids,"Plant-Based Materials, Pla",Eco By Naty,0.45,3.7,13591,Nordic Swan,1,0,1,0,0,0,1,0,43,1
P004327,Plastic Cereal Bag,Food & Beverage,Bopp Plastic,Lucky Charms,4.9,4.7,39113,,1,0,1,0,0,0,0,0,25,1
P004328,Natural Rubber Bath Toy,Baby & Kids,100% Natural Hevea Rubber,Hevea,13.06,4.5,15625,,0,0,0,0,0,0,1,0,10,0
P004329,Sunscreen Bar,Personal Care,"Zinc Oxide, Coconut Oil",Raw Elements,17.76,3.4,37982,Reef Safe Certified,1,0,1,0,0,0,0,0,33,1
P004330,Disposable Cleaning Wipes,Cleaning,"Polyester, Chemical Solution",Clorox,5.58,3.0,25418,,0,1,0,0,0,0,0,0,0,0
P004331,Bamboo Razor,Personal Care,"Bamboo, Steel Blade",Jungle Strider,14.1,3.4,43693,Eu Ecolabel,1,0,1,1,1,1,0,0,95,1
P004332,Plastic Food Container,Kitchen & Dining,Polypropylene Plastic,Tupperware,7.97,4.0,10031,,1,1,1,0,0,0,0,0,0,0
P004333,Bamboo Bandages,Healthcare & Wellness,"Bamboo Gauze, Natural Adhesive",Bambooearth,7.97,3.8,30447,,1,0,1,0,1,1,1,0,70,1
P004334,Chemical Mold Remover,Cleaning,"Bleach, Synthetic Biocides, Plastic",Tilex,5.4,3.1,43905,,1,1,1,0,0,0,0,0,0,0
P004335,Plastic Kids Lunchbox,Baby & Kids,Bpa-Free Plastic,Bentgo,18.1,3.8,15803,,1,1,1,0,0,0,0,0,0,0
P004336,Microfiber Cleaning Cloth,Cleaning,"80% Polyester, 20% Polyamide",E-Cloth,11.43,3.2,27270,,0,1,0,0,0,0,0,0,0,0
P004337,Cfl Bulb,Electronics & Energy,"Glass, Mercury, Phosphor",Ge,5.58,3.9,1121,,1,0,0,1,1,1,0,0,55,1
P004338,Chemical Drain Cleaner,Cleaning,"Sodium Hydroxide, Sodium Hypochlorite",Drano,5.83,4.0,33310,,0,0,0,0,0,0,0,0,0,0
P004339,Compostable Diaper,Baby & Kids,"Plant-Based Materials, Pla",Eco By Naty,0.47,3.6,37695,Nordic Swan,1,0,1,0,0,0,1,0,43,1
P004340,Organic Aloe Vera Gel Glass,Healthcare & Wellness,"Organic Aloe Vera, Glass Bottle",Seven Minerals,13.78,3.5,25418,Usda Organic,1,0,0,1,1,1,1,0,80,1
P004341,Vegan Sneakers,Fashion & Clothing,"Recycled Pet, Natural Rubber Sole",Veja,133.58,4.8,41504,Fair Trade,1,0,1,1,1,1,1,1,100,1
P004342,Wool Coat,Fashion & Clothing,"80% Wool, 20% Nylon",Everlane,276.33,4.7,16100,Rws Certified,1,1,1,0,1,1,0,0,30,1
P004343,Recycled Pet Dog Leash,Pet Care,Recycled Pet Bottles,Found My Animal,31.74,4.7,3128,Grs Certified,1,0,0,1,0,0,0,1,40,1
P004344,Recycled Paper Notebook,Office & Stationery,"100% Recycled Paper, Cardboard Cover",Ecosystem,9.98,4.6,12281,Fsc Certified,1,0,1,1,0,0,0,1,65,1
P004345,Neem Oil Pest Spray,Garden & Outdoors,"Cold-Pressed Neem Oil, Water",Garden Safe,9.02,4.4,30381,Omri Listed,0,0,0,0,0,0,0,0,8,1
P004346,Nylon Dog Collar,Pet Care,"Nylon, Plastic Buckle",Blueberry Pet,12.41,4.3,37448,,1,1,1,0,0,0,0,0,0,0
P004347,Single-Use Water Bottle,Food & Beverage,Pet Plastic,Dasani,1.36,4.9,47990,,1,0,1,0,0,0,0,0,25,1
P004348,Recycled Polyester Hoodie,Fashion & Clothing,100% Recycled Polyester,Adidas,76.35,3.6,37681,Grs Certified,1,1,0,1,0,0,0,1,10,1
P004349,Mouthwash Tablets Zero Waste,Healthcare & Wellness,"Xylitol, Natural Mint, Paper Packaging",Bite,14.22,3.9,28307,Leaping Bunny,1,0,1,1,0,0,1,0,63,1
P004350,Organic Cotton Baby Onesie,Baby & Kids,100% Organic Cotton,Burt'S Bees Baby,16.37,4.4,1593,Gots,1,0,1,0,1,1,1,0,85,1
P004351,Plastic Cling Wrap,Kitchen & Dining,Pvc Plastic,Glad,3.65,3.3,23109,,1,1,1,0,0,0,0,0,0,0
P004352,Virgin Plastic Keyboard,Electronics & Energy,Abs Plastic,Logitech,32.35,4.4,6055,,1,1,1,0,0,0,0,0,0,0
P004353,Glass Jar Set,Kitchen & Dining,"Glass, Metal Lid",Ball,16.06,3.3,34123,,1,0,0,1,1,1,0,0,55,1
P004354,Acrylic Sweater,Fashion & Clothing,100% Acrylic,Zara,32.24,3.6,40881,,0,0,0,0,0,0,0,0,0,0
P004355,Cast Iron Pan,Kitchen & Dining,Cast Iron,Lodge,34.33,4.7,12779,,1,0,0,1,1,1,0,0,55,1
P004356,Hemp Dog Collar,Pet Care,"Hemp Fiber, Natural Dye",Earthdog,22.06,3.3,33115,,1,0,1,0,0,1,1,0,50,1
P004357,Shampoo Bar Lavender,Personal Care,"Natural Oils, Coconut",Lush,10.69,4.5,41860,Cosmos Organic,1,0,1,0,0,0,1,0,43,1
P004358,Plastic Perfume Bottle,Personal Care,"Synthetic Fragrance, Plastic",Axe,12.23,3.2,19568,,1,1,1,0,0,0,0,0,0,0
P004359,Paper Towel,Kitchen & Dining,Virgin Paper,Bounty,4.7,4.5,9231,,1,0,1,1,0,0,0,0,45,1
P004360,Beeswax Crayons,Baby & Kids,"Beeswax, Natural Pigments",Stockmar,13.97,3.1,25418,,1,0,1,0,0,1,1,0,50,1
P004361,Glass Water Bottle,Kitchen & Dining,"Borosilicate Glass, Silicone Sleeve",Lifefactory,33.11,4.7,9502,,1,0,0,1,1,1,0,0,55,1
P004362,Cotton Polyester Blend T-Shirt,Fashion & Clothing,"60% Cotton, 40% Polyester",Gap,18.3,4.1,9270,,1,1,1,0,1,1,0,0,30,1
P004363,Bamboo Cotton Swabs,Personal Care,"Bamboo, Cotton",Ecoswab,4.91,4.9,37599,Fsc Certified,1,0,1,0,1,1,0,0,70,1
P004364,Glass Food Container,Kitchen & Dining,"Borosilicate Glass, Silicone Lid",Pyrex,20.8,4.2,41519,,1,0,0,1,1,1,0,0,55,1
P004365,Electric Lawn Mower,Garden & Outdoors,"Steel, Recycled Plastic",Greenworks,204.63,3.7,28108,Energy Star,1,0,1,1,0,0,0,1,65,1
P004366,Plastic Ziplock Bag,Kitchen & Dining,Ldpe Plastic,Ziploc,3.59,3.9,22131,,1,0,1,0,0,0,0,0,25,1
P004367,Solar Powered Garden Light,Electronics & Energy,"Stainless Steel, Solar Panel",Gigalumi,33.07,3.7,28760,,1,0,0,1,1,1,0,0,55,1
P004368,Recycled Polyester Hoodie,Fashion & Clothing,100% Recycled Polyester,Adidas,78.31,3.6,34259,Grs Certified,1,1,0,1,0,0,0,1,10,1
P004369,Synthetic Chemical Fertilizer,Garden & Outdoors,"Nitrogen, Phosphorus, Potassium, Plastic Bag",Scotts,12.86,3.4,1388,,1,0,1,0,0,0,0,0,25,1
P004370,Beeswax Wrap,Kitchen & Dining,"Beeswax, Organic Cotton",Bee'S Wrap,15.72,4.1,26917,Gots,1,0,1,0,1,1,1,0,85,1
P004371,Conventional Denim Jeans,Fashion & Clothing,"98% Cotton, 2% Elastane",Levi'S,60.49,4.0,36,,1,0,1,0,1,1,0,0,60,1
P004372,Natural Rubber Teether,Baby & Kids,100% Natural Hevea Rubber,Sophie La Girafe,26.24,3.1,22379,,0,0,0,0,0,0,1,0,10,0
P004373,Organic Aloe Vera Gel Glass,Healthcare & Wellness,"Organic Aloe Vera, Glass Bottle",Seven Minerals,16.73,4.1,2136,Usda Organic,1,0,0,1,1,1,1,0,80,1
P004374,Sulfate-Free Shampoo,Personal Care,"Water, Natural Surfactants",Avalon,7.91,3.3,44564,Ewg Verified,0,0,0,0,0,0,1,0,10,1
P004375,Virgin Polyester Hoodie,Fashion & Clothing,100% Polyester,H&M,23.35,3.9,18724,,0,1,0,0,0,0,0,0,0,0
P004376,Hemp T-Shirt,Fashion & Clothing,"55% Hemp, 45% Organic Cotton",Tentree,42.98,4.4,43313,Gots,1,0,1,0,1,1,1,0,85,1
P004377,Stainless Steel Kids Lunchbox,Baby & Kids,18/8 Stainless Steel,Planetbox,49.05,3.4,24729,,1,0,0,1,1,1,0,0,55,1
P004378,Organic Cotton Socks,Fashion & Clothing,"Organic Cotton, Elastane",Thought,12.37,4.0,37678,Gots,1,0,1,0,1,1,1,0,85,1
P004379,Polyester T-Shirt,Fashion & Clothing,100% Polyester,H&M,9.9,4.2,40740,,0,1,0,0,0,0,0,0,0,0
P004380,Coconut Fiber Scrub Pad,Cleaning,"Coconut Coir, Natural Fiber",Ecoscrub,5.93,3.5,25418,Cosmos Natural,1,0,1,0,0,0,1,0,43,1
P004381,Plastic Cereal Bag,Food & Beverage,Bopp Plastic,Lucky Charms,5.18,3.4,16597,,1,0,1,0,0,0,0,0,25,1
P004382,Synthetic Garden Gloves,Garden & Outdoors,"Nylon, Nitrile Coating",Mechanix,10.29,3.5,15024,,0,1,0,1,0,0,0,0,0,0
P004383,Single-Use Plastic Bottle,Kitchen & Dining,Pet Plastic,Evian,2.13,4.7,20315,,1,0,1,0,0,0,0,0,25,1
P004384,Natural Rubber Bath Toy,Baby & Kids,100% Natural Hevea Rubber,Hevea,12.6,4.6,21686,,0,0,0,0,0,0,1,0,10,0
P004385,Pu Leather Belt,Fashion & Clothing,"Pu Leather, Plastic",H&M,21.83,4.4,42864,,1,0,1,0,0,0,0,0,25,1
P004386,Loose Leaf Tea Tin,Food & Beverage,"Steel Tin, Loose Leaf Tea",Harney & Sons,15.45,4.9,11885,Rainforest Alliance,0,0,0,1,0,0,0,0,20,1
P004387,Vinyl Dog Toy,Pet Care,Pvc Vinyl,Kong,8.5,4.8,4656,,0,1,0,0,0,0,0,0,0,0
P004388,Aerosol Deodorant,Personal Care,"Aerosol, Aluminum Chloride",Dove,4.84,4.1,38273,,1,1,0,1,1,0,0,0,10,0
P004389,Wooden Crib,Baby & Kids,"Solid Pine Wood, Non-Toxic Paint",Babyletto,358.33,3.3,8300,Greenguard Gold,1,0,1,0,0,1,0,0,40,1
P004390,Paper Straw,Kitchen & Dining,"Paper, Food-Safe Coating",Aardvark,4.25,4.3,23731,Fsc Certified,1,0,1,1,0,0,0,0,55,1
P004391,Plastic Watering Can,Garden & Outdoors,Polypropylene Plastic,Bloem,16.46,3.8,589,,1,1,1,0,0,0,0,0,0,0
P004392,Conditioner Bar,Personal Care,"Cocoa Butter, Beeswax",Hibar,10.01,4.9,25664,Leaping Bunny,1,0,1,0,0,1,0,0,48,1
P004393,Loose Leaf Tea Tin,Food & Beverage,"Steel Tin, Loose Leaf Tea",Harney & Sons,15.16,4.1,12141,Rainforest Alliance,0,0,0,1,0,0,0,0,20,1
P004394,Glass Honey Jar,Food & Beverage,"Glass, Metal Lid",Beekeeper'S Naturals,14.13,4.0,47808,,1,0,0,1,1,1,0,0,55,1
P004395,Acrylic Sweater,Fashion & Clothing,100% Acrylic,Zara,27.48,4.3,25107,,0,0,0,0,0,0,0,0,0,0
P004396,Bamboo Toothbrush,Personal Care,Bamboo,Ecosmile,4.5,3.7,47781,Eu Ecolabel,1,0,1,0,1,1,0,0,75,1
P004397,Ceramic Pan,Kitchen & Dining,"Aluminum, Ceramic Coating",Greenpan,54.34,4.8,42905,,1,0,0,1,1,1,0,0,55,1
P004398,Aluminum Foil,Kitchen & Dining,Aluminum,Reynolds,6.55,3.6,25418,,1,0,0,1,1,0,0,0,40,1
P004399,Bamboo Cotton Swabs,Personal Care,"Bamboo, Cotton",Ecoswab,4.43,3.5,35550,Fsc Certified,1,0,1,0,1,1,0,0,70,1
P004400,Plastic Vitamin Bottle,Healthcare & Wellness,"Hdpe Plastic, Cotton Filler",Centrum,13.76,4.0,28211,,1,0,1,0,1,1,0,0,60,1
P004401,Polyester Leggings,Fashion & Clothing,"88% Polyester, 12% Spandex",Lululemon,95.42,3.1,47083,,0,1,0,0,0,0,0,0,0,0
P004402,Stainless Steel Water Bottle,Kitchen & Dining,18/8 Stainless Steel,Hydro Flask,37.48,4.0,39585,B Corp,1,0,0,1,1,1,0,0,65,1
P004403,Glass Olive Oil Bottle,Food & Beverage,"Dark Glass, Metal Cap",California Olive Ranch,12.31,3.2,27889,,1,0,0,1,1,1,0,0,55,1
P004404,Cork Belt,Fashion & Clothing,"Cork, Cotton Lining",Corkor,30.63,3.7,40470,Vegan Society,1,0,1,0,1,1,0,0,60,1
P004405,Coir Coconut Compost,Garden & Outdoors,Coconut Coir Fiber,Burpee,13.97,4.7,16274,,1,0,1,0,0,0,0,0,25,1
P004406,Recycled Nylon Swimwear,Fashion & Clothing,Econyl Recycled Nylon,Girlfriend Collective,65.19,3.5,4934,Grs Certified,1,1,0,1,0,0,0,1,10,1
P004407,Deodorant Crystal,Personal Care,Potassium Alum,Thai Crystal,8.48,4.4,25418,Cosmos Natural,0,0,0,0,0,0,0,0,8,1
P004408,Solar Charger Panel,Electronics & Energy,"Monocrystalline Silicon, Aluminum Frame",Anker,53.77,3.3,27530,,1,0,0,1,1,0,0,0,40,1
P004409,Led Bulb,Electronics & Energy,"Aluminum, Glass, Led Chip",Philips,8.01,4.1,15423,Energy Star,1,0,0,1,1,1,0,0,65,1
P004410,Disposable Paper Cup,Kitchen & Dining,"Paper, Plastic Lining",Dixie,0.24,3.6,33290,,1,0,1,1,0,0,0,0,45,1
P004411,Jute Garden Twine,Garden & Outdoors,Natural Jute Fiber,Luster Leaf,4.76,4.7,30084,,1,0,1,0,0,0,1,0,35,1
P004412,Organic Shampoo Bar,Personal Care,"Organic Coconut Oil, Shea Butter",Barnone,13.21,3.8,25418,Usda Organic,1,0,1,0,0,0,1,0,50,1
P004413,Eco Kettle,Electronics & Energy,"Stainless Steel, Bpa-Free Plastic",Breville,50.06,3.1,44511,Energy Star,1,1,1,1,1,1,0,0,60,1
P004414,Plastic Garden Pot,Garden & Outdoors,Polypropylene Plastic,Bloem,5.2,3.1,456,,1,1,1,0,0,0,0,0,0,0
P004415,Beeswax Crayons,Baby & Kids,"Beeswax, Natural Pigments",Stockmar,15.56,4.0,9234,,1,0,1,0,0,1,1,0,50,1
P004416,Vegan Sneakers,Fashion & Clothing,"Recycled Pet, Natural Rubber Sole",Veja,142.83,4.0,29388,Fair Trade,1,0,1,1,1,1,1,1,100,1
P004417,Stainless Steel Water Bottle,Kitchen & Dining,18/8 Stainless Steel,Hydro Flask,35.58,3.3,48134,B Corp,1,0,0,1,1,1,0,0,65,1
P004418,Virgin Sticky Notes,Office & Stationery,"Virgin Paper, Acrylic Adhesive",Post-It,3.76,4.9,4996,,1,0,1,1,0,0,0,0,45,1
P004419,Natural Rubber Teether,Baby & Kids,100% Natural Hevea Rubber,Sophie La Girafe,24.76,3.2,23412,,0,0,0,0,0,0,1,0,10,0
P004420,Electric Razor,Personal Care,"Abs Plastic, Metal",Braun,52.66,4.6,45621,,1,1,1,1,0,0,0,0,15,0
P004421,Cork Laptop Sleeve,Electronics & Energy,"Natural Cork, Cotton Lining",Corkor,34.47,4.8,46310,,1,0,1,0,1,1,1,0,70,1
P004422,Compostable Tea Bags,Food & Beverage,"Plant-Based Mesh, Tea",Numi,7.04,3.0,25418,Usda Organic,1,0,1,0,0,0,1,0,50,1
P004423,Petroleum Lip Balm Plastic,Healthcare & Wellness,"Petrolatum, Plastic Tube",Vaseline,2.5,3.9,38310,,1,0,1,0,0,0,0,0,25,1
P004424,Chemical Sunscreen Plastic Tube,Healthcare & Wellness,"Oxybenzone, Octinoxate, Plastic",Coppertone,11.71,4.1,14269,,1,0,1,1,0,0,0,0,45,1
P004425,Plastic Binder,Office & Stationery,Polypropylene Plastic,Avery,5.15,4.2,48187,,1,1,1,0,0,0,0,0,0,0
P004426,Organic Compost Fertilizer,Garden & Outdoors,"Compost, Worm Castings",Dr. Earth,19.0,4.4,18780,Omri Listed,0,0,0,1,0,0,0,0,28,1
P004427,Solar Powered Garden Light,Electronics & Energy,"Stainless Steel, Solar Panel",Gigalumi,32.23,4.9,25173,,1,0,0,1,1,1,0,0,55,1
P004428,Natural All-Purpose Cleaner Glass,Cleaning,"Vinegar, Essential Oils, Glass Bottle",Branch Basics,13.68,4.5,49104,Ewg Verified,1,0,0,1,1,1,0,0,55,1
P004429,Plastic Ruler,Office & Stationery,Polystyrene Plastic,Staedtler,1.82,3.2,29522,,1,1,1,0,0,0,0,0,0,0
P004430,Organic Cotton Socks,Fashion & Clothing,"Organic Cotton, Elastane",Thought,13.08,4.5,8262,Gots,1,0,1,0,1,1,1,0,85,1
P004431,Plastic Binder,Office & Stationery,Polypropylene Plastic,Avery,5.24,3.4,29661,,1,1,1,0,0,0,0,0,0,0
P004432,Plastic Dog Bowl,Pet Care,Polypropylene Plastic,Van Ness,4.43,4.9,43031,,1,1,1,0,0,0,0,0,0,0
P004433,Single-Use Alkaline Battery,Electronics & Energy,"Alkaline, Zinc, Manganese",Duracell,9.14,3.4,30925,,0,0,0,0,0,0,0,0,0,0
P004434,Recycled Plastic Planter,Garden & Outdoors,100% Recycled Hdpe,Bloem,20.26,4.3,36939,Grs Certified,1,0,0,1,0,0,0,1,40,1
P004435,Disposable Surgical Mask,Healthcare & Wellness,"Polypropylene, Polyethylene",3M,0.5,3.2,25436,,0,1,0,0,0,0,0,0,0,0
P004436,Disposable Cotton Pads,Personal Care,"Cotton, Polyester Blend",Swisspers,4.01,4.9,2466,,1,1,1,0,1,1,0,0,30,1
P004437,Plastic Teether,Baby & Kids,Bpa-Free Plastic,Nuby,6.85,4.5,16899,,1,1,1,0,0,0,0,0,0,0
P004438,Chemical Drain Cleaner,Cleaning,"Sodium Hydroxide, Sodium Hypochlorite",Drano,6.18,3.4,15074,,0,0,0,0,0,0,0,0,0,0
P004439,Nylon Floss Plastic Container,Healthcare & Wellness,"Nylon Fiber, Plastic Container",Oral-B,2.84,4.7,18308,,1,1,1,0,0,0,0,0,0,0
P004440,Led Bulb,Electronics & Energy,"Aluminum, Glass, Led Chip",Philips,8.17,3.4,38379,Energy Star,1,0,0,1,1,1,0,0,65,1
P004441,Polyester Coat,Fashion & Clothing,100% Polyester,Zara,72.47,3.8,34774,,0,1,0,0,0,0,0,0,0,0
P004442,Plastic Garden Twine,Garden & Outdoors,Polypropylene Plastic,Generic,3.23,4.3,5870,,1,1,1,0,0,0,0,0,0,0
P004443,Rechargeable Aa Battery,Electronics & Energy,Nickel-Metal Hydride (Nimh),Eneloop,20.51,3.3,19811,,0,0,0,1,0,0,0,0,20,0
P004444,Synthetic Fleece Jacket,Fashion & Clothing,100% Polyester,Columbia,82.9,3.4,1305,,0,1,0,0,0,0,0,0,0,0
P004445,Stainless Steel Dog Bowl,Pet Care,18/8 Stainless Steel,Loving Pets,13.11,3.6,2817,,1,0,0,1,1,1,0,0,55,1
P004446,Bamboo T-Shirt,Fashion & Clothing,"95% Bamboo, 5% Spandex",Cariloha,32.66,3.8,29459,Oeko-Tex,1,0,1,0,1,1,0,0,70,1
P004447,Safety Razor Metal,Personal Care,Stainless Steel,Merkur,36.44,4.5,24974,Zero Waste Certified,1,0,0,1,1,1,0,0,55,1
P004448,Safety Razor Metal,Personal Care,Stainless Steel,Merkur,36.17,3.8,26528,Zero Waste Certified,1,0,0,1,1,1,0,0,55,1
P004449,Paper-Based Pet Food Bag,Pet Care,"Kraft Paper, Foil Lining",Open Farm,43.21,4.6,26053,,1,0,1,1,0,0,0,0,45,1
P004450,Loose Leaf Tea Tin,Food & Beverage,"Steel Tin, Loose Leaf Tea",Harney & Sons,15.6,4.1,12399,Rainforest Alliance,0,0,0,1,0,0,0,0,20,1
P004451,Plastic Tape,Office & Stationery,"Polypropylene Plastic, Acrylic Adhesive",Scotch,3.13,4.0,20661,,1,1,1,0,0,0,0,0,0,0
P004452,Recycled Material Pet Bed,Pet Care,"Recycled Pet Fill, Cotton Cover",P.L.A.Y.,45.77,4.3,34901,Grs Certified,1,0,1,1,1,1,0,1,100,1
P004453,Plastic Dental Floss,Personal Care,"Nylon, Plastic Container",Oral-B,2.45,4.2,24557,,1,1,1,0,0,0,0,0,0,0
P004454,Plastic Pasta Bag,Food & Beverage,"Cellophane, Plastic",Barilla,1.82,4.2,21339,,1,0,1,0,0,0,0,0,25,1
P004455,Reusable Cotton Baby Wipes,Baby & Kids,Organic Cotton Flannel,Osocozy,14.49,3.4,31804,Gots,1,0,1,0,1,1,1,0,85,1
P004456,Cotton Face Rounds Reusable,Personal Care,Organic Cotton,Lastround,12.74,4.6,2316,Gots,1,0,1,0,1,1,1,0,85,1
P004457,Loose Leaf Tea Tin,Food & Beverage,"Steel Tin, Loose Leaf Tea",Harney & Sons,18.59,4.9,10428,Rainforest Alliance,0,0,0,1,0,0,0,0,20,1
P004458,Recycled Fleece Jacket,Fashion & Clothing,100% Recycled Polyester,Patagonia,143.92,4.6,1074,Grs Certified,1,1,0,1,0,0,0,1,10,1
P004459,Plastic Conditioner Bottle,Personal Care,Hdpe Plastic,Pantene,5.23,4.5,18450,,1,0,1,0,0,0,0,0,25,1
P004460,Glass Baby Bottle,Baby & Kids,"Borosilicate Glass, Silicone Sleeve",Dr. Brown'S,13.22,4.4,21049,,1,0,0,1,1,1,0,0,55,1
P004461,Biodegradable Phone Case,Electronics & Energy,"Pla Bioplastic, Bamboo Fiber",Pela,46.97,3.7,7598,Bpi Certified,1,0,1,0,1,1,0,0,70,1
P004462,Plastic Conditioner Bottle,Personal Care,Hdpe Plastic,Pantene,5.56,3.3,44770,,1,0,1,0,0,0,0,0,25,1
P004463,Beeswax Crayons,Baby & Kids,"Beeswax, Natural Pigments",Stockmar,16.79,3.6,33217,,1,0,1,0,0,1,1,0,50,1
P004464,Synthetic Fleece Jacket,Fashion & Clothing,100% Polyester,Columbia,84.31,4.2,21141,,0,1,0,0,0,0,0,0,0,0
P004465,Bamboo Pet Food Mat,Pet Care,Bamboo Fiber,Pawfect Pets,10.24,5.0,22746,Fsc Certified,1,0,1,0,1,1,0,0,70,1
P004466,Silicone Baking Mat,Kitchen & Dining,Food-Grade Silicone,Silpat,21.63,3.8,26412,,1,0,0,0,1,0,0,0,20,1
P004467,Plastic Stapler,Office & Stationery,"Abs Plastic, Metal",Swingline,7.38,4.0,9114,,1,1,1,1,0,0,0,0,15,0
P004468,Wood Chip Mulch,Garden & Outdoors,Natural Wood Chips,Back To Nature,9.8,4.2,3886,,1,0,1,0,0,1,1,0,50,1
P004469,Beeswax Lip Balm Paper Tube,Personal Care,"Beeswax, Paper",Hurraw,4.72,3.2,26100,Leaping Bunny,1,0,1,1,0,1,0,0,68,1
P004470,Natural Rubber Hot Water Bottle,Healthcare & Wellness,Natural Rubber,Fashy,15.23,4.9,44579,,1,0,1,0,1,1,1,0,70,1
P004471,Reef-Safe Sunscreen Bar,Healthcare & Wellness,"Zinc Oxide, Coconut Oil, Beeswax",Raw Elements,14.37,4.6,38212,Reef Safe Certified,1,0,1,0,0,1,0,0,48,1
